video_id,label,split
V86A0LOUQZ,1,train
QYP3ZJGKSD,1,train
63303,0,train
59850,0,train
56066,0,train
55668,0,train
ROTJK63IZL,1,train
43376,0,train
05341,0,train
JY24Q8N42L,1,train
21350,0,train
26438,0,train
1NS0JBYPGO,1,train
EVM6AFRCQU,1,train
9993V0V3W9,1,train
O84GUR2KZ0,1,train
36497,0,train
43237,0,train
real_01003,0,train
69136,0,train
40752,0,train
9QRVIJRZ8O,1,train
3JIA7PRFP6,1,train
47T3OKCCF3,1,train
OL0UY9SF46,1,train
61587,0,train
mid_243_0011,1,train
GSG2JZ9V8C,1,train
32415,0,train
00725,0,train
7WWMMOZDEJ,1,train
11383,0,train
GAQZF3GGLG,1,train
JIDGTRNRQ7,1,train
58721,0,train
ZM5DY6XY6K,1,train
0CHU0FP0PG,1,train
68248,0,train
ERDWD4FYAY,1,train
LCD328K4RM,1,train
XZRBS7XR47,1,train
22VCOD5LEQ,1,train
3WVX8DCAEP,1,train
P9ZAZ7G4UG,1,train
43405,0,train
A6GDM9PB5Z,1,train
62365,0,train
VYGSR874DD,1,train
ADT6QO7QWE,1,train
66574,0,train
04467,0,train
WIWOK5ZTC1,1,train
31498,0,train
UJC4Z8BQ5W,1,train
GJ0F2NX5OT,1,train
18304,0,train
IB7JKNHRCW,1,train
15804,0,train
B69HVBK5O0,1,train
32882,0,train
58333,0,train
03038,0,train
3VHDQLIZBT,1,train
36609,0,train
39765,0,train
S3MUUCT83F,1,train
B1K3XOVP76,1,train
0GJLNEQOF2,1,train
32815,0,train
GXZJASCOO1,1,train
FFXTSZ6JIC,1,train
35373,0,train
MCV2PAKGZI,1,train
XVC04VVMNI,1,train
63074,0,train
23012,0,train
1L7WJIY6XJ,1,train
R4CHC7WPYN,1,train
10245,0,train
GHUYQ2C3V8,1,train
51362,0,train
95GOEKOFIN,1,train
YIDFLJ8NYD,1,train
52084,0,train
43975,0,train
MEL16UZBSW,1,train
YB2HOOAHYR,1,train
U42E2PC3QM,1,train
CBU3GHY5UW,1,train
16893,0,train
12954,0,train
WEGA9R220U,1,train
58331,0,train
61333,0,train
40832,0,train
179JU3Y6ED,1,train
58766,0,train
3KOCUH2BOG,1,train
19110,0,train
VWQCQJC8TB,1,train
G6RU1M80IY,1,train
54193,0,train
QIY15P0XV6,1,train
29214,0,train
IYBO8LJQQN,1,train
31638,0,train
46373,0,train
48253,0,train
FSILV14TIC,1,train
56490,0,train
NFH6FD8B30,1,train
31866,0,train
Y2RXPVKNPL,1,train
JH82NN7PEN,1,train
39583,0,train
QHVEZC8299,1,train
GR05LUFYWJ,1,train
60334,0,train
4SDMKY2ACJ,1,train
mid_244_1110,1,train
7S35DU3JMB,1,train
9UHID4N365,1,train
58517,0,train
04611,0,train
56KTNX3OV1,1,train
46557,0,train
18095,0,train
QF693AEUL9,1,train
6G0E1OH710,1,train
52119,0,train
ZKQBX3URFQ,1,train
55965,0,train
37951,0,train
11142,0,train
PN1M170EJF,1,train
19818,0,train
MLJ9HWAHAD,1,train
RS3RN44H9S,1,train
QX0RZ4GBRN,1,train
R2TFAMO905,1,train
05753,0,train
N5L6V50FTH,1,train
17484,0,train
68493,0,train
50306,0,train
26344,0,train
38521,0,train
46698,0,train
26844,0,train
GWC2GB0161,1,train
18917,0,train
S018XG7FPB,1,train
LBHN74F64A,1,train
IFJ300NZS8,1,train
09819,0,train
LNAF101MSN,1,train
I3MVSJV0B4,1,train
63879,0,train
12724,0,train
30183,0,train
22556,0,train
1W3AEBFTZA,1,train
8VFS2MUYV9,1,train
17694,0,train
33707,0,train
W2J5VWSHHE,1,train
T6Z3ANLCAC,1,train
07967,0,train
15574,0,train
1KM5AIRUOI,1,train
X0K93Y352V,1,train
62850,0,train
05888,0,train
08061,0,train
IE2UU4SF3W,1,train
NRTH92VM2O,1,train
G5K5T6LSL6,1,train
28478,0,train
18363,0,train
78XIDJF7X9,1,train
Y6BXAYKIZV,1,train
PZL94WRWBF,1,train
11419,0,train
0DB7DN5DIW,1,train
66606,0,train
00259,0,train
QQTA69RX8R,1,train
17192,0,train
G84SC2J5EO,1,train
35762,0,train
6YWTID3D7U,1,train
03227,0,train
15613,0,train
42YYUUXCIZ,1,train
27978,0,train
V23KC8YDZ7,1,train
16693,0,train
SK821HROCG,1,train
47566,0,train
LK4EP2T3MB,1,train
74DW0MHPIA,1,train
540NBYQ7QO,1,train
07983,0,train
4LR7FTKBML,1,train
FWG1YODFD2,1,train
51707,0,train
53469,0,train
WDI0FA4DDN,1,train
68512,0,train
9WVH29NBRW,1,train
9T9C65C06S,1,train
34419,0,train
4TE2F53L2C,1,train
CJ6KUP82F1,1,train
73PJ1HBG7B,1,train
29308,0,train
58534,0,train
49173,0,train
TRCKE2TZY4,1,train
41772,0,train
5DVCKLV5NY,1,train
59809,0,train
05061,0,train
64187,0,train
24124,0,train
43667,0,train
69629,0,train
JKA04LJXZC,1,train
1E9OW7O53E,1,train
34267,0,train
10819,0,train
02561,0,train
13246,0,train
39LC5RDC4J,1,train
29552,0,train
53899,0,train
57425,0,train
PRLOHITCMJ,1,train
51X8FLT2EE,1,train
X08LZFNB6N,1,train
89EKVN97K4,1,train
46068,0,train
BX3BY22XQJ,1,train
84FU0JNM7E,1,train
9KDB9XF4BM,1,train
DORSZFJUIZ,1,train
13693,0,train
13071,0,train
VOOJZS7EZF,1,train
60199,0,train
28049,0,train
39281,0,train
30166,0,train
8T0H4NZZ8R,1,train
01611,0,train
5WXWG4SFIX,1,train
19139,0,train
31739,0,train
ELZO7DPZ3H,1,train
66676,0,train
00189,0,train
27862,0,train
59464,0,train
15096,0,train
WUGJM19418,1,train
37131,0,train
33142,0,train
R8FLRHTX80,1,train
L9P7X4BRER,1,train
19863,0,train
22552,0,train
11307,0,train
48490,0,train
ZS3207UQRT,1,train
24536,0,train
T48MFRCEOO,1,train
KCN7V8UQJ8,1,train
00558,0,train
64308,0,train
F2TR71CMGX,1,train
67974,0,train
55778,0,train
7DK4RQZ6CT,1,train
L2I0XTDCSF,1,train
41972,0,train
572CY6RE42,1,train
40204,0,train
35422,0,train
CJOGQCAJPM,1,train
1SXLP78JQT,1,train
09319,0,train
69576,0,train
9636K7E235,1,train
QL236E7NK1,1,train
MM7FHUTUUW,1,train
B2QUS2VMA7,1,train
43747,0,train
18HVRPMGHF,1,train
KJ4ECG29CC,1,train
04161,0,train
PYN12CAHZ4,1,train
IHLZR9F0AL,1,train
24000,0,train
01595,0,train
4HTKBATVIZ,1,train
68689,0,train
C98JRNYT3X,1,train
VO257Y47NA,1,train
32685,0,train
26568,0,train
44610,0,train
HN6FWZ0Y38,1,train
237X5L7Z4E,1,train
33918,0,train
56517,0,train
G63V9SG8FP,1,train
1KKD5EW2DU,1,train
TI8FSUDUCU,1,train
LB8462BAJW,1,train
47500,0,train
93KR4H2M4I,1,train
2T81PBJAUC,1,train
N0BA77DQ73,1,train
G8UI1WP4TF,1,train
7BLRVN3KKB,1,train
41490,0,train
00182,0,train
XAHEERSZQI,1,train
J6N6XBDFL6,1,train
05862,0,train
R4I7TCE1QT,1,train
20917,0,train
HOPD8VWKGJ,1,train
8D90SZS5LP,1,train
64889,0,train
51326,0,train
QUZ0V7HP6D,1,train
G1PD337EPV,1,train
49496,0,train
10318,0,train
KKL0WNIWNO,1,train
Z2F693LXNH,1,train
WONNEAQ0WR,1,train
FXFOXHD5NA,1,train
62629,0,train
32652,0,train
40104,0,train
53952,0,train
00230,0,train
PE2RU73QUJ,1,train
63934,0,train
61297,0,train
48619,0,train
RGIWGM05LL,1,train
46927,0,train
X4P5E30GD9,1,train
55246,0,train
CZY3HA1TCU,1,train
DYJF9MS0PA,1,train
00175,0,train
51110,0,train
30894,0,train
63933,0,train
61696,0,train
06269,0,train
66436,0,train
19153,0,train
18529,0,train
65111,0,train
ZF9FZ0NUD8,1,train
74SH7SVL5F,1,train
VMLIGR9CTZ,1,train
63549,0,train
C5B5SQKYNV,1,train
67311,0,train
67555,0,train
NL1JFDW0E5,1,train
14290,0,train
05811,0,train
28393,0,train
LAFCGATXS6,1,train
DBCSAOVNVQ,1,train
8DKPQF4XRX,1,train
54841,0,train
N2UW8SRKQ0,1,train
VRM8GO1436,1,train
19ZDWAAUII,1,train
L94FG76P08,1,train
08993,0,train
49544,0,train
34593,0,train
MVRLCVG0B4,1,train
AA1B0P6S4D,1,train
24242,0,train
05527,0,train
24575,0,train
O4NQ1P7M8Q,1,train
6MVX1R5VU3,1,train
YHT7KV1O66,1,train
SJL46BEP0E,1,train
KH3I5ONGLE,1,train
54049,0,train
LRI6LFSQPF,1,train
NRJOV9SMS2,1,train
K7ZWAR59J4,1,train
00817,0,train
24677,0,train
E7VYPQ3SKR,1,train
48866,0,train
12961,0,train
64094,0,train
23013,0,train
GTDQUGEF6G,1,train
D7G00RJ8IF,1,train
P85WHFWAY6,1,train
02713,0,train
23351,0,train
00341,0,train
KE2QM686D0,1,train
03658,0,train
MI99Q385VG,1,train
10774,0,train
01110,0,train
OMECTE4BW7,1,train
03448,0,train
09052,0,train
19156,0,train
AYBNH5TE00,1,train
17567,0,train
2Z49A1A8GP,1,train
67206,0,train
08428,0,train
N0IIR2D1MJ,1,train
37728,0,train
63467,0,train
7ZI1A680R6,1,train
33726,0,train
57621,0,train
ENFN87NXD2,1,train
68393,0,train
30192,0,train
Q3QE6S3OJ3,1,train
30661,0,train
49Y9UHQRUX,1,train
36607,0,train
18437,0,train
PL95YM8XD7,1,train
26978,0,train
01923,0,train
08594,0,train
R3RSAELUZM,1,train
13074,0,train
12796,0,train
J00MR5TM1R,1,train
AQA31JCG7P,1,train
42571,0,train
66CI5TMI21,1,train
38736,0,train
48245,0,train
48733,0,train
ZP0Q1RHTDU,1,train
JVZ2X7VRZX,1,train
33421,0,train
35630,0,train
2NULPRIGG8,1,train
R76JKHDCTW,1,train
55452,0,train
NZCMTXPQRQ,1,train
26640,0,train
IFPTI5QFU2,1,train
PVIADLDS4F,1,train
EEW14CJ5SW,1,train
BHS7WX996V,1,train
66523,0,train
08275,0,train
32717,0,train
36872,0,train
33998,0,train
2RQZOS1Y9R,1,train
1GX1MYXN66,1,train
5BCZX2ZCMB,1,train
DE9C19BLZH,1,train
UNUTZRR723,1,train
52083,0,train
DEUFUN77GU,1,train
Y4AGP5UP75,1,train
30792,0,train
ABZIWWINIL,1,train
26704,0,train
VEJ27NL8GQ,1,train
EHHBOKI217,1,train
HB8UB54YL9,1,train
LE4NINFHG7,1,train
WY37TQWUJ0,1,train
23735,0,train
62943,0,train
XWGJDNHTTK,1,train
W10SLISSAA,1,train
UBMTLTJT3U,1,train
L5OW87U35A,1,train
02472,0,train
28053,0,train
61660,0,train
OQXFUW81VS,1,train
6FZK5Q4C2H,1,train
36412,0,train
KABZT7ARRX,1,train
60248,0,train
RKPKVPPO6H,1,train
68321,0,train
OZAMFBNLY5,1,train
8CO1E2CEQ0,1,train
3K6HCHN2KV,1,train
66623,0,train
06476,0,train
TBQK6O9ZWN,1,train
EDXXJRDC0L,1,train
08842,0,train
69062,0,train
44547,0,train
GDUV62R960,1,train
46333,0,train
13119,0,train
48017,0,train
02550,0,train
01229,0,train
IZNDTLN2J1,1,train
MLUUFXFLXK,1,train
62724,0,train
KZ7U7EJJ0Q,1,train
3RFD1LXTQB,1,train
63063,0,train
ZSAIR7IMOU,1,train
SZ8VC01T90,1,train
QO4M2VXC9I,1,train
54586,0,train
6VKAZF2AAV,1,train
NB54ALLLPW,1,train
60115,0,train
03198,0,train
42461,0,train
Z075R5Q4MA,1,train
PPSTVQEKQA,1,train
QS9HGLORRZ,1,train
4A8Q1YZQ8S,1,train
W7H07IQCOR,1,train
324JGPX0IF,1,train
EZDE23CYG0,1,train
O6831KHBGA,1,train
64987,0,train
32208,0,train
AGDCNUTECC,1,train
41715,0,train
06993,0,train
04885,0,train
45260,0,train
B428YFPK38,1,train
19012,0,train
LD8J69480T,1,train
3G6MZSC4DA,1,train
JJKZS73NLK,1,train
3OFDJE57IH,1,train
24813,0,train
40148,0,train
25444,0,train
Y1U863CE43,1,train
11230,0,train
8DM171WJA3,1,train
VTKPX4I3XP,1,train
23685,0,train
DVDPJBYYXT,1,train
14337,0,train
62321,0,train
69058,0,train
68458,0,train
69228,0,train
2UXD91EBN2,1,train
63205,0,train
L3MYQN5290,1,train
DXXHYO4RNY,1,train
J3JHNUG8ON,1,train
07205,0,train
66011,0,train
46509,0,train
HEYHXCC0OT,1,train
02997,0,train
62572,0,train
P368PG7GFK,1,train
L1W8ROIS9A,1,train
30804,0,train
66740,0,train
34679,0,train
01APKJ1WLK,1,train
29919,0,train
L6ECR7NZAI,1,train
OHGX0ICEWL,1,train
J75DZBBNKV,1,train
54476,0,train
10522,0,train
Z3PODM5SC4,1,train
57079,0,train
MGWZ4TUTTJ,1,train
79S4HS30P3,1,train
TLK85FIP0H,1,train
VDE25L9TMM,1,train
SV2NRANV3Q,1,train
DIH2TS5GE5,1,train
43603,0,train
4D5LJW4GZY,1,train
57180,0,train
37440,0,train
BRYJ3PIBXL,1,train
QFYVCIQJWX,1,train
KV6WZUGDHX,1,train
49130,0,train
37377,0,train
AT4AISI9GJ,1,train
SU92SM30LZ,1,train
46137,0,train
10308,0,train
51568,0,train
36137,0,train
M9H81BJ66S,1,train
CTIHUTXFT3,1,train
GZQKSF2S3S,1,train
69463,0,train
42941,0,train
39971,0,train
43523,0,train
C4KU02AO2F,1,train
70N6UC1CEV,1,train
39227,0,train
17067,0,train
JBYJEAVL6T,1,train
HWI8K6880S,1,train
66008,0,train
39156,0,train
45750,0,train
61051,0,train
36070,0,train
39501,0,train
GKSATEEYK3,1,train
GXET5NJCIH,1,train
73PFSA07KC,1,train
XS9L1987YY,1,train
63173,0,train
9N3CUL4CS9,1,train
JGWQ2Y00PS,1,train
16129,0,train
22189,0,train
K6PFFKEL5N,1,train
58836,0,train
12792,0,train
44075,0,train
57044,0,train
49786,0,train
5D7E7W5BRK,1,train
79JL83L9H1,1,train
GN0XO8B2SY,1,train
FYW4NXXZ2P,1,train
40066,0,train
QJ0QN3EYOJ,1,train
63844,0,train
real_00723,0,train
12506,0,train
28177,0,train
38289,0,train
20280,0,train
A4IH1JTW08,1,train
HC9BO1UQBT,1,train
8HAZ0K4OBY,1,train
34281,0,train
OHM33VKVYW,1,train
PMY8GAINAV,1,train
20964,0,train
Q4YBVUFRBY,1,train
38712,0,train
BGFFVY6Y33,1,train
8X2O3SQK7D,1,train
00240,0,train
935XIZVLRY,1,train
59952,0,train
51028,0,train
2AFR9L074E,1,train
38708,0,train
23647,0,train
41034,0,train
01902,0,train
10276,0,train
66923,0,train
65028,0,train
29748,0,train
54812,0,train
23891,0,train
09078,0,train
XK8UY8A0OW,1,train
J1SZIVN3XP,1,train
22988,0,train
11206,0,train
TC758HAWIY,1,train
37902,0,train
0LRXPB9DZ6,1,train
FXQCVXCVEQ,1,train
JK5082GAWE,1,train
HXK30IEHV2,1,train
01892,0,train
27777,0,train
JMG1EO635D,1,train
hard_173_1110,1,train
60395,0,train
51997,0,train
22430,0,train
13896,0,train
F0VUUC7D4D,1,train
7YWDW7ZM2Y,1,train
65707,0,train
15125,0,train
05135,0,train
OZ8DGHIR3K,1,train
3N1KTOYJ6G,1,train
RYSJCDMQVJ,1,train
47PNKUTXSK,1,train
05991,0,train
38738,0,train
Y8S88ZQQFO,1,train
58531,0,train
EPEAKM6E0F,1,train
NPTPMCNSN5,1,train
C77EESRWW2,1,train
40543,0,train
01079,0,train
45128,0,train
00795,0,train
8IE1BSCF6O,1,train
1EETV0QFTB,1,train
0O1FZMSK64,1,train
19538,0,train
GXATO8NVSI,1,train
R21SRME1KI,1,train
J7RMGZYFUY,1,train
59174,0,train
07740,0,train
FPSGS7HTJL,1,train
197DIPSNE1,1,train
35363,0,train
26425,0,train
VJDYPAB1D8,1,train
5J5DO2V2OD,1,train
HN3R691IUL,1,train
MIJYPYL6JR,1,train
ISHB4FNIBD,1,train
QC0F1NN4O3,1,train
TGC8EKF28K,1,train
62372,0,train
37854,0,train
W0Y7MD9BRL,1,train
PZW2WX87PZ,1,train
PD8MDODB3W,1,train
B5Y6E3XL96,1,train
23GWI0BOS5,1,train
M2ZH7R1ITI,1,train
33G3ETELT6,1,train
8HFHU8V7RV,1,train
N6EL8WAVJ7,1,train
18937,0,train
07738,0,train
61530,0,train
CQRMP353UO,1,train
33W676MAAX,1,train
FD83UPRT04,1,train
IMHHY3GF4F,1,train
UV0NJYLODG,1,train
51717,0,train
48715,0,train
22674,0,train
42943,0,train
724LEXQA40,1,train
62327,0,train
13369,0,train
W1F45OIBH0,1,train
60TSW9AZE1,1,train
55656,0,train
SCIR1PP62F,1,train
10058,0,train
89HPD8TY99,1,train
42052,0,train
22733,0,train
BRDH5B8EWQ,1,train
X21YX3ETI7,1,train
CE1O3PPNFF,1,train
56769,0,train
01717,0,train
08613,0,train
YP04YGFUH9,1,train
15063,0,train
04135,0,train
11017,0,train
01013,0,train
JZMV21XJ61,1,train
8KBJ4O3ELB,1,train
LUKSU52EFU,1,train
6WWWAA5W60,1,train
09747,0,train
19415,0,train
39132,0,train
IHSM9BQPJC,1,train
73M4AQHTJP,1,train
CPRWXIJ8CO,1,train
02363,0,train
48803,0,train
Y1171K162J,1,train
IA7JP3JZFV,1,train
7P7IZDLYQJ,1,train
QNP33ERSCA,1,train
TOX6X0B2YT,1,train
I9AM1P88A4,1,train
27038,0,train
L7WZ8MDJ84,1,train
16270,0,train
8YM4LW3VEA,1,train
20364,0,train
68516,0,train
38512,0,train
WXFU83LMJ1,1,train
ZH4LJ4UGXE,1,train
45559,0,train
36900,0,train
35447,0,train
WGR02DSNJH,1,train
00518,0,train
39892,0,train
UGKQ5TD6IO,1,train
63267,0,train
RFUXOGNEP2,1,train
RDTFN5FX94,1,train
43816,0,train
41WJ4EKUQ1,1,train
27671,0,train
1606EDOOWI,1,train
3XIDWWZU8G,1,train
04139,0,train
1REAEUOZUQ,1,train
00612,0,train
VPETB8SL4I,1,train
35247,0,train
04044,0,train
89WY4LHBA7,1,train
22764,0,train
9D55SX8CFV,1,train
MIZO1JZ2SX,1,train
2VL9ENPD7E,1,train
32897,0,train
JDFMYWTHWL,1,train
57395,0,train
33057,0,train
91HATU13CM,1,train
57668,0,train
3C12NGDIQF,1,train
49154,0,train
YNO42T2CNU,1,train
05342,0,train
Q4AHQDFMU1,1,train
34872,0,train
25698,0,train
JCLADZNTDJ,1,train
28535,0,train
03731,0,train
25639,0,train
YQUGV07YYT,1,train
33486,0,train
07415,0,train
50953,0,train
6UI970CAXP,1,train
TISCKF8VSE,1,train
03409,0,train
HJZ9QRCOE7,1,train
15144,0,train
Z8WOEZSMAZ,1,train
LZ0TK5G2EY,1,train
34497,0,train
45948,0,train
6RFHPWQSXK,1,train
LICAAVAI2Q,1,train
TUXNFVZB5I,1,train
I881NWJETT,1,train
68881,0,train
41561,0,train
YIDJHCNNHT,1,train
39984,0,train
hard_6_1110,1,train
real_01038,0,train
16984,0,train
NYUN641SHS,1,train
65612,0,train
57306,0,train
W1VU3AXZHU,1,train
31324,0,train
58722,0,train
54073,0,train
A9CVTQU9ES,1,train
28335,0,train
21324,0,train
05454,0,train
UQZJBV90QM,1,train
34796,0,train
5KUMTCL98V,1,train
44957,0,train
JB38NJ5TPT,1,train
7PYK66356H,1,train
66553,0,train
60702,0,train
6QND3XM9SO,1,train
32978,0,train
00522,0,train
3PISRN7INK,1,train
F2QBAR4O7C,1,train
BXZV51JAHD,1,train
S101NI00EN,1,train
03701,0,train
23680,0,train
8M7AMWUXF0,1,train
04236,0,train
3EAKWJTCJW,1,train
19648,0,train
67450,0,train
51906,0,train
24080,0,train
38394,0,train
M3NQL8TF9W,1,train
31116,0,train
52529,0,train
IDS6XY7P8B,1,train
ESC5ZU7N44,1,train
UMBXTUUZZO,1,train
07145,0,train
H64UT1FDJX,1,train
34188,0,train
23194,0,train
2XWLB2J0GG,1,train
03015,0,train
69109,0,train
18ZORIXXAB,1,train
6MXZQWSLCI,1,train
57212,0,train
K545ESZQV8,1,train
50630,0,train
25015,0,train
UAC63FX51G,1,train
GSETEY1GOV,1,train
48336,0,train
249637NXBG,1,train
JNI41IMQP0,1,train
05444,0,train
24057,0,train
11474,0,train
5DOFRQ0B1T,1,train
54164,0,train
42839,0,train
BJYKVNYF9B,1,train
AFHVN7ZA7W,1,train
XYOPV9ZC2M,1,train
28123,0,train
QTII0441T5,1,train
7HJK1AFUZP,1,train
AM61E3G0X4,1,train
67519,0,train
A07MG324P7,1,train
DY093MFLJY,1,train
17393,0,train
J2KNJCMV49,1,train
VBE7HSIOPE,1,train
45214,0,train
41446,0,train
G1YSHSTCAB,1,train
0EFL7ALEHA,1,train
J06SN8UC43,1,train
07006,0,train
OTT9D04STI,1,train
CR6O020QFT,1,train
J0CODYKX42,1,train
ISKUBFZPGG,1,train
EEQUMFPWN9,1,train
6Y9352G3BO,1,train
J1CHI66XAY,1,train
UJZ2S9SRT9,1,train
UATQQ2NLRY,1,train
51135,0,train
13226,0,train
17764,0,train
04306,0,train
15174,0,train
53736,0,train
38857,0,train
XR21QR0GZ8,1,train
23879,0,train
IVQAN9G06U,1,train
5KZV0OR04M,1,train
40848,0,train
40484,0,train
AVJW3VXOAR,1,train
55384,0,train
62099,0,train
MYD628VXQZ,1,train
23789,0,train
64798,0,train
1CDTQC49Y4,1,train
35331,0,train
11623,0,train
30606,0,train
62312,0,train
48272,0,train
26739,0,train
PDVCS3VEF5,1,train
AF21AML10R,1,train
UQ1GVV5A3J,1,train
66861,0,train
31265,0,train
R1C42MMH5E,1,train
VJGN28ELEU,1,train
40663,0,train
W1OP80WSO0,1,train
CVOK9CH8MN,1,train
P0MXTGCMUJ,1,train
49441,0,train
CG139RVBHN,1,train
WQEZH4S4VB,1,train
66463,0,train
UM560RF8JJ,1,train
5J4DH79BAH,1,train
O9EBW0QVQ9,1,train
CQUYQU8EQ9,1,train
67398,0,train
HD6Z7SIFH3,1,train
PG2R4I45GO,1,train
46360,0,train
JCW8RAJ6O4,1,train
3MM874OE4R,1,train
mid_217_1111,1,train
LYYSD6NRFG,1,train
33496,0,train
J9BG7P3ZB1,1,train
33159,0,train
41196,0,train
64478,0,train
Y2665ZZMEY,1,train
03EDDIK6UX,1,train
34604,0,train
EL5R6O9QBE,1,train
42858,0,train
56036,0,train
39769,0,train
10533,0,train
33676,0,train
4K3O88A77D,1,train
62844,0,train
22414,0,train
24971,0,train
R6USGV6OYP,1,train
27022,0,train
RGFWEC2J57,1,train
29047,0,train
67167,0,train
KX4TRUABI9,1,train
LQ1VR63GKG,1,train
59772,0,train
27579,0,train
3H482QDXFC,1,train
53105,0,train
OBCHLOUI7X,1,train
23868,0,train
D2CQYFXMMK,1,train
SQAJ994FLB,1,train
57861,0,train
IXFF9W5UZR,1,train
JWVZ3UR7MR,1,train
STHRJQSJMG,1,train
54894,0,train
30535,0,train
32550,0,train
9VPYQWVV5W,1,train
24529,0,train
9D29HJA85Z,1,train
47733,0,train
2XIPRILSMU,1,train
55540,0,train
09851,0,train
65729,0,train
PRM5ABB2BD,1,train
DTGYTN8O5D,1,train
64001,0,train
25668,0,train
8FDSGPTOOH,1,train
TLZLJN09XQ,1,train
33621,0,train
31420,0,train
38ISF4JAB4,1,train
53424,0,train
23385,0,train
69942,0,train
QW73BJNS8G,1,train
0YJFYH6ON5,1,train
US1E9X4Z9V,1,train
19374,0,train
32961,0,train
30033,0,train
03503,0,train
08338,0,train
6ML3KDXNR7,1,train
UFGZKB3T1R,1,train
2ROJZNVQI2,1,train
01246,0,train
HQIDTU44HG,1,train
Z6BRDAG87Y,1,train
VTHIU8VFK9,1,train
JZL474GNT1,1,train
ZV889NUWPC,1,train
B8MQSK1J1K,1,train
8L0H3WIM23,1,train
36789,0,train
MWVPAZ0YDB,1,train
8JF72NOIOM,1,train
ORBV0R7X6I,1,train
T37847F8V0,1,train
40354,0,train
P9DR4L3CDW,1,train
64034,0,train
55617,0,train
01182,0,train
WQZCBC6RO6,1,train
S1GJX724AE,1,train
15375,0,train
38486,0,train
63581,0,train
35218,0,train
62459,0,train
43470,0,train
8QB6LWN6XH,1,train
88CABP6PCV,1,train
N37J27QIUA,1,train
2ZCDLWJZL5,1,train
08610,0,train
49282,0,train
MQ1IDE3J5B,1,train
37266,0,train
56597,0,train
14631,0,train
06190,0,train
5O4MZKZMGB,1,train
62060,0,train
47971,0,train
06067,0,train
26033,0,train
F50LTG77JQ,1,train
2GUVDA2GJK,1,train
RQ9CAZQJ2B,1,train
66123,0,train
39613,0,train
27043,0,train
58049,0,train
real_00783,0,train
XP80UOQHUT,1,train
GALS7UOMEM,1,train
U0EFIQMLTT,1,train
9KO0FHCTZM,1,train
UV22J384PL,1,train
NYVA40KEJF,1,train
6S84V7JX5F,1,train
67917,0,train
67107,0,train
09678,0,train
A923BRWMV2,1,train
4YKEBRFI61,1,train
EBPC7IPSPA,1,train
65419,0,train
58824,0,train
47747,0,train
HY7SD8I1T7,1,train
UNQCB59OIQ,1,train
9MW7M1AHJO,1,train
UHYIX9HVSW,1,train
11479,0,train
24344,0,train
VQI7Y3QYM6,1,train
57798,0,train
67323,0,train
UYLCZOB2RF,1,train
YUS607JT6J,1,train
33874,0,train
17186,0,train
30734,0,train
08403,0,train
07613,0,train
LYUFQN7L31,1,train
23326,0,train
58429,0,train
2HTNM45XRQ,1,train
XF1UTFLF2I,1,train
G4LNEPK4IP,1,train
13829,0,train
0DOPX4E7HV,1,train
Q3G18VQVBO,1,train
WXTL9MN7GC,1,train
26699,0,train
49859,0,train
38Y7FOYAPW,1,train
33930,0,train
64613,0,train
56673,0,train
RNXY7BLLB8,1,train
NS1MYQ2JT6,1,train
0PQ7EKD4MX,1,train
656XKUP6PT,1,train
64817,0,train
01731,0,train
63550,0,train
8QAJ6I1CTY,1,train
A2OLBMF3EP,1,train
46767,0,train
28668,0,train
07285,0,train
OPHLU7VMLI,1,train
22227,0,train
ZXV70OWVH1,1,train
real_00498,0,train
QGKJY9AI06,1,train
NA72ROW9LL,1,train
56658,0,train
23039,0,train
04820,0,train
7S0YO2VN5O,1,train
ELXKA47I8Y,1,train
V79HFJK3D6,1,train
2Z21TFO99K,1,train
27653,0,train
NV1MH36RB8,1,train
19111,0,train
YRXWJ1SY3V,1,train
MVND4GI9DH,1,train
ZTHMCFL0B4,1,train
RC7129KDHD,1,train
ZL9NQDRBRJ,1,train
8YXJ6T633Z,1,train
N0J531MT4G,1,train
65040,0,train
15160,0,train
UXNJ2ZUOUH,1,train
29292,0,train
ONTFNWLG0X,1,train
36096,0,train
50790,0,train
81PVN84PE5,1,train
WGFJP3ZWOD,1,train
91FI318YVM,1,train
09187,0,train
51487,0,train
BYVGZG9TN6,1,train
39683,0,train
UEHJ9BXI3L,1,train
04DAM0SUFG,1,train
01081,0,train
IEMUE1PRJ9,1,train
1TBFLM05WW,1,train
61882,0,train
IZR7SU5SZ1,1,train
05794,0,train
DL7XIEFBG7,1,train
D34F3KBOC0,1,train
35425,0,train
8A8Y8IMEPC,1,train
QWVY2KMHTO,1,train
25955,0,train
51396,0,train
Z3K0OX348X,1,train
55327,0,train
D0VLCJBJHZ,1,train
V56UC7BJVF,1,train
6CUF6JQ7HT,1,train
01614,0,train
6P52NM6HQS,1,train
HXNF91BJVT,1,train
6FHV253V29,1,train
KPSQS4JIEO,1,train
22620,0,train
58348,0,train
real_01007,0,train
24650,0,train
6IOVYAA2F8,1,train
25660,0,train
43346,0,train
RGT9QBLEE9,1,train
37385,0,train
TZA09IYEI5,1,train
NFKWKGIKGD,1,train
JVS5YLRLSX,1,train
WS7OY8TE59,1,train
JXM5WCARD3,1,train
52341,0,train
3U8V3YUTUB,1,train
real_00351,0,train
